# generato da scripts/build_liste_nomi.py — non modificare a mano
Aiello	0
Aikawa	0
Aiken	0
Aillaud	0
Aimar	0
Aimaro	0
Aimo	0
Aimone	0
Aimoni	0
Aini	0
Aiolfi	0
Airaghi	0
Airaldi	0
Airaudi	0
Airaudo	0
Airenti	0
Airo	0
Airo'	0
Airola	0
Airoldi	0
Airoldo	0
Airò	0
Aisin Gioro	0
Aita	0
Aitch	0
Aiuti	1
Aiuto	1
Aiza	0
Aja	0
Ajala	0
Ajelli	0
Ajello	0
Ajeti	0
Ajmo	0
Ajmone	0
Ajmone Marsan	0
Ajolfi	0
Ajram	0
Ajuti	0
Akalın	0
Akan	0
Akande	0
Akanji	0
Akao	0
Akashi	0
Akbari	0
Akdağ	0
Akhalaia	0
Akhmedov	0
Akhtar	0
Akin	0
Akisada	0
Akizuki	0
Akkaş	0
Akoto	0
Aksamit	0
Aksoy	0
Akstinas	0
Aksu	0
Akuraters	0
Akutsu	0
Akçatepe	0
Akşit	0
Al ash-Sheikh	0
Ala	0
Alabora	0
Alaei	0
Alagna	0
Alagona	0
Alaimo	0
Alain	0
Alakbarov	0
Alama	0
Alamanni	0
Alamanno	0
Alamia	0
Alamouti	0
Alampi	0
Alampo	0
Alanis	0
Alanko	0
Alari	0
Alaria	0
Alarico	0
Alario	0
Alasia	0
Alasio	0
Alazraki	0
Alba	1
Albacete	0
Albanese	0
Albanesi	0
Albani	0
Albanis	0
Albano	0
Albarello	0
Albasini	0
Albe	1
Albe'	0
Albera	0
Alberani	0
Albergati	0
Alberghetti	0
Alberghi	1
Alberghini	0
Albergo	1
Alberi	1
Alberici	0
Alberighi	0
Alberio	0
Alberioli	0
Alberione	0
Albero	1
Alberola	0
Alberoni	0
Albers	0
Albert	0
Alberta	0
Albertario	0
Albertazzi	0
Albertelli	0
Alberti	0
Albertini	0
Albertis	0
Alberto	0
Albertosi	0
Alberts	0
Albertson	0
Albieri	0
Albiero	0
Albin	0
Albini	1
Albino	1
Albinoni	0
Albis	0
Albisi	0
Albizzati	0
Alboini	0
Alboino	0
Alboni	0
Albonici	0
Albonico	0
Albore	0
Alborghetti	0
Albrecht	0
Albricci	0
Albrici	0
Albrisio	0
Albrizi	0
Albrizio	0
Albrizzi	0
Albu	0
Albuquerque	0
Albus	0
Albè	0
Albé	0
Alcaini	0
Alcaino	0
Alcalá	0
Alcamo	0
Alciati	0
Alcindor	0
Alda	0
Aldebrandi	0
Aldegheri	0
Alderici	0
Alderighi	0
Alderisi	0
Alderisio	0
Aldi	0
Aldigheri	0
Aldighieri	0
Aldighiero	0
Aldini	0
Aldino	0
Aldinucci	0
Aldisi	0
Aldisio	0
Aldizio	0
Aldo	0
Aldobrando	0
Aldovisi	0
Aldovrando	0
Aldrich	0
Aldrovandini	0
Alduina	0
Alduini	0
Alduino	0
Aleandri	0
Aleandro	0
Aleardi	0
Aleardo	0
Alegría	0
Alei	0
Aleksandersen	0
Aleksenko	0
Alemagna	0
Aleman	0
Alemani	0
Alemanni	0
Alemanno	0
Alemano	0
Aleo	0
Aleotti	0
Aleppi	0
Aleppo	0
Alepri	0
Ales	0
Alesci	0
Alescio	0
Alesi	0
Alesina	0
Alesini	0
Alesio	0
Alessandrella	0
Alessandrelli	0
Alessandrello	0
Alessandri	0
Alessandria	0
Alessandrin	0
Alessandrina	0
Alessandrini	0
Alessandrino	0
Alessandro	0
Alessandroni	0
Alessandrucci	0
Alessi	0
Alessio	0
Alesso	0
Alexandrescu	0
Alexe	0
Alfani	0
Alfano	0
Alfarani	0
Alfarano	0
Alferano	0
Alfero	0
Alfiere	0
Alfieri	0
Alfini	0
Alfino	0
Alfonsetti	0
Alfonsi	0
Alfonso	0
Alfonzetti	0
Alfonzi	0
Alfredson	0
Alger	0
Algeri	0
Alghisi	0
Alghisio	0
Algieri	0
Algisi	0
Ali	1
Ali'	0
Aliani	0
Aliano	0
Aliardi	0
Alias	0
Aliberti	0
Aliberto	0
Alibrandi	0
Alibrando	0
Alieri	0
Alighieri	0
Alighiero	0
Alimena	0
Alimi	0
Alimonda	0
Alimov	0
Alin	0
Alinari	0
Alinei	0
Alineri	0
Alington	0
Alinovi	0
Alioti	0
Alioto	0
Aliotta	0
Aliotti	0
Aliprandi	0
Alisio	0
Alison	0
Alivernini	0
Alkalai	0
Alladio	0
Allahverdiyev	0
Allamani	0
Allamano	0
Allard	0
Allasia	0
Allasio	0
Allavena	0
Allegra	1
Allegranza	0
Allegretti	0
Allegri	1
Allegrini	0
